date,trade_return,direction,regime,exit_reason,entry_price,exit_price,quantity,bars_held,equity,drawdown
2023-01-18 18:07:00+00:00,862.5,short,is,,3977.25,3960.0,1,61,99725.0,-1.5669339913633558
2023-01-18 19:09:00+00:00,-350.0,short,is,,3959.5,3966.5,1,61,99375.0,-1.9123997532387416
2023-01-18 20:11:00+00:00,87.5,short,is,,3965.0,3963.25,1,61,99462.5,-1.8260333127698951
2023-01-18 21:13:00+00:00,950.0,short,is,,3965.5,3946.5,1,61,100412.5,-0.8883405305367057
2023-01-19 16:34:00+00:00,300.0,short,is,,3915.25,3909.25,1,61,100712.5,-0.5922270203578038
2023-01-19 17:36:00+00:00,-250.0,short,is,,3906.75,3911.75,1,61,100462.5,-0.8389882788402222
2023-01-19 18:38:00+00:00,-650.0,short,is,,3914.0,3927.0,1,61,99812.5,-1.4805675508945095
2023-01-19 20:24:00+00:00,-187.5,long,is,,3934.0,3930.25,1,61,99625.0,-1.6656384947563232
2023-01-20 16:07:00+00:00,550.0,long,is,,3931.0,3942.0,1,61,100175.0,-1.1227637260950032
2023-01-20 17:09:00+00:00,362.5,long,is,,3943.0,3950.25,1,61,100537.5,-0.7649599012954966
2023-01-20 18:11:00+00:00,-250.0,long,is,,3949.25,3944.25,1,61,100287.5,-1.0117211597779148
2023-01-20 19:13:00+00:00,1125.0,long,is,,3943.5,3966.0,1,61,101412.5,0.0
2023-01-20 20:15:00+00:00,912.5,long,is,,3966.0,3984.25,1,61,102325.0,0.0
2023-01-20 21:17:00+00:00,-87.5,long,is,,3987.25,3985.5,1,61,102237.5,-0.08551184949914488
2023-01-23 16:02:00+00:00,825.0,long,is,,4014.0,4030.5,1,61,103062.5,0.0
2023-01-23 17:04:00+00:00,550.0,long,is,,4032.0,4043.0,1,61,103612.5,0.0
2023-01-23 18:06:00+00:00,87.5,long,is,,4044.0,4045.75,1,61,103700.0,0.0
2023-01-23 19:08:00+00:00,-125.0,long,is,,4046.75,4044.25,1,61,103575.0,-0.1205400192864031
2023-01-23 20:10:00+00:00,-1000.0,long,is,,4045.0,4025.0,1,61,102575.0,-1.0848601735776278
2023-01-23 21:12:00+00:00,375.0,long,is,,4025.25,4032.75,1,61,102950.0,-0.7232401157184185
2023-01-24 16:07:00+00:00,-1312.5,short,oos,,4006.25,4032.5,1,61,101637.5,-1.9889103182256511
2023-01-24 17:09:00+00:00,-100.0,long,oos,,4032.0,4030.0,1,61,101537.5,-2.0853423336547734
2023-01-24 18:11:00+00:00,-12.5,long,oos,,4031.0,4030.75,1,61,101525.0,-2.0973963355834138
2023-01-24 19:13:00+00:00,-75.0,long,oos,,4032.75,4031.25,1,61,101450.0,-2.1697203471552555
2023-01-24 20:17:00+00:00,162.5,long,oos,,4030.75,4034.0,1,61,101612.5,-2.0130183220829316
2023-01-24 21:19:00+00:00,462.5,long,oos,,4033.0,4042.25,1,61,102075.0,-1.56702025072324
2023-01-25 16:36:00+00:00,-925.0,short,oos,,3970.5,3989.0,1,61,101150.0,-2.459016393442623
2023-01-25 17:53:00+00:00,162.5,long,oos,,3998.0,4001.25,1,61,101312.5,-2.302314368370299
2023-01-25 18:55:00+00:00,812.5,long,oos,,4001.0,4017.25,1,61,102125.0,-1.518804243008679
2023-01-25 19:57:00+00:00,475.0,long,oos,,4018.0,4027.5,1,61,102600.0,-1.0607521697203472
2023-01-25 20:59:00+00:00,100.0,long,oos,,4027.75,4029.75,1,61,102700.0,-0.9643201542912248
2023-01-25 23:01:00+00:00,-162.5,long,oos,,4032.5,4029.25,1,61,102537.5,-1.1210221793635486
2023-01-26 16:56:00+00:00,-325.0,short,oos,,4034.25,4040.75,1,61,102212.5,-1.4344262295081966
2023-01-26 21:29:00+00:00,75.0,long,oos,,4069.25,4070.75,1,61,102287.5,-1.3621022179363549
2023-01-27 16:04:00+00:00,-850.0,long,oos,,4085.0,4068.0,1,61,101437.5,-2.181774349083896
2023-01-27 17:35:00+00:00,362.5,long,oos,,4083.75,4091.0,1,61,101800.0,-1.832208293153327
2023-01-27 18:37:00+00:00,-50.0,long,oos,,4092.75,4091.75,1,61,101750.0,-1.8804243008678883
2023-01-27 19:39:00+00:00,362.5,long,oos,,4092.0,4099.25,1,61,102112.5,-1.5308582449373191
2023-01-27 20:41:00+00:00,212.5,long,oos,,4099.5,4103.75,1,61,102325.0,-1.325940212150434
2023-01-27 21:43:00+00:00,-975.0,long,oos,,4103.25,4083.75,1,61,101350.0,-2.266152362584378
2023-01-30 16:03:00+00:00,-800.0,long,oos,,4073.0,4057.0,1,61,100550.0,-3.037608486017358
2023-01-30 17:51:00+00:00,337.5,short,oos,,4052.25,4045.5,1,61,100887.5,-2.7121504339440694
2023-01-30 18:53:00+00:00,75.0,short,oos,,4046.75,4045.25,1,61,100962.5,-2.6398264223722276
2023-01-30 19:55:00+00:00,362.5,short,oos,,4045.0,4037.75,1,61,101325.0,-2.2902603664416583
2023-01-30 20:57:00+00:00,275.0,short,oos,,4036.0,4030.5,1,61,101600.0,-2.0250723240115716
2023-01-30 21:59:00+00:00,-462.5,short,oos,,4030.25,4039.5,1,61,101137.5,-2.4710703953712634
2023-01-31 16:21:00+00:00,287.5,long,oos,,4050.0,4055.75,1,61,101425.0,-2.1938283510125363
2023-01-31 17:23:00+00:00,237.5,long,oos,,4054.75,4059.5,1,61,101662.5,-1.9648023143683704
2023-01-31 18:25:00+00:00,50.0,long,oos,,4059.0,4060.0,1,61,101712.5,-1.916586306653809
2023-01-31 19:27:00+00:00,400.0,long,oos,,4061.0,4069.0,1,61,102112.5,-1.5308582449373191
2023-01-31 20:29:00+00:00,-187.5,long,oos,,4068.5,4064.75,1,61,101925.0,-1.7116682738669238
2023-01-31 21:31:00+00:00,1087.5,long,oos,,4063.5,4085.25,1,61,103012.5,-0.662970106075217
