date,trade_return,direction,regime,exit_reason,entry_price,exit_price,quantity,bars_held,equity,drawdown
2023-01-03 16:14:00+00:00,685.7,short,is,,3851.25,3837.5,1,61,100687.5,0.0
2023-01-03 17:16:00+00:00,123.2,short,is,,3833.25,3830.75,1,61,100812.5,0.0
2023-01-03 18:18:00+00:00,498.2,short,is,,3831.25,3821.25,1,61,101312.5,0.0
2023-01-03 19:20:00+00:00,-401.8,short,is,,3821.25,3829.25,1,61,100912.5,-0.39481801357186924
2023-01-03 20:22:00+00:00,-401.8,short,is,,3829.75,3837.75,1,61,100512.5,-0.7896360271437385
2023-01-03 21:24:00+00:00,-251.8,short,is,,3837.5,3842.5,1,61,100262.5,-1.0363972856261567
2023-01-04 16:06:00+00:00,-639.3,short,is,,3850.75,3863.5,1,61,99625.0,-1.6656384947563232
2023-01-04 17:33:00+00:00,498.2,long,is,,3883.5,3893.5,1,61,100125.0,-1.172115977791487
2023-01-04 18:35:00+00:00,-264.3,long,is,,3892.5,3887.25,1,61,99862.5,-1.431215299198026
2023-01-04 19:37:00+00:00,-1551.8,long,is,,3887.75,3856.75,1,61,98312.5,-2.961135101789019
2023-01-04 20:42:00+00:00,85.7,short,is,,3854.25,3852.5,1,61,98400.0,-2.874768661320173
2023-01-04 21:44:00+00:00,-901.8,short,is,,3851.0,3869.0,1,61,97500.0,-3.763109191856878
2023-01-06 16:38:00+00:00,635.7,long,is,,3878.25,3891.0,1,61,98137.5,-3.1338679827267115
2023-01-06 17:40:00+00:00,-26.8,long,is,,3892.75,3892.25,1,61,98112.5,-3.158544108574954
2023-01-06 18:42:00+00:00,723.2,long,is,,3888.5,3903.0,1,61,98837.5,-2.442936458975941
2023-01-06 19:44:00+00:00,785.7,long,is,,3903.0,3918.75,1,61,99625.0,-1.6656384947563232
2023-01-06 20:46:00+00:00,348.2,long,is,,3919.25,3926.25,1,61,99975.0,-1.3201727328809376
2023-01-06 21:48:00+00:00,-639.3,long,is,,3926.5,3913.75,1,61,99337.5,-1.9494139420111043
2023-01-09 16:02:00+00:00,535.7,long,is,,3953.25,3964.0,1,61,99875.0,-1.418877236273905
2023-01-09 17:04:00+00:00,35.7,long,is,,3965.75,3966.5,1,61,99912.5,-1.3818630475015423
2023-01-09 18:06:00+00:00,-539.3,long,is,,3966.75,3956.0,1,61,99375.0,-1.9123997532387416
2023-01-09 19:08:00+00:00,-676.8,long,is,,3953.75,3940.25,1,61,98700.0,-2.578655151141271
2023-01-09 21:00:00+00:00,685.7,short,is,,3927.25,3913.5,1,61,99387.5,-1.9000616903146206
2023-01-09 23:02:00+00:00,-89.3,short,is,,3912.0,3913.75,1,61,99300.0,-1.9864281307834668
2023-01-10 16:14:00+00:00,-539.3,long,is,,3930.0,3919.25,1,61,98762.5,-2.5169648365206663
2023-01-10 19:09:00+00:00,260.7,long,is,,3927.25,3932.5,1,61,99025.0,-2.257865515114127
2023-01-10 20:11:00+00:00,-376.8,long,is,,3932.75,3925.25,1,61,98650.0,-2.6280074028377545
2023-01-10 21:16:00+00:00,560.7,long,is,,3929.75,3941.0,1,61,99212.5,-2.0727945712523135
2023-01-11 16:55:00+00:00,-601.8,short,is,,3952.5,3964.5,1,61,98612.5,-2.665021591610117
2023-01-11 18:13:00+00:00,273.2,long,is,,3967.75,3973.25,1,61,98887.5,-2.3935842072794573
2023-01-11 19:15:00+00:00,-189.3,long,is,,3973.5,3969.75,1,61,98700.0,-2.578655151141271
2023-01-11 20:17:00+00:00,598.2,long,is,,3970.0,3982.0,1,61,99300.0,-1.9864281307834668
2023-01-11 21:19:00+00:00,348.2,long,is,,3981.75,3988.75,1,61,99650.0,-1.6409623689080814
2023-01-12 18:12:00+00:00,348.2,long,is,,4004.25,4011.25,1,61,100000.0,-1.2954966070326959
2023-01-12 19:14:00+00:00,10.7,long,is,,4011.25,4011.5,1,61,100012.5,-1.2831585441085749
2023-01-12 20:16:00+00:00,-776.8,long,is,,4013.0,3997.5,1,61,99237.5,-2.0481184454040715
2023-01-12 21:29:00+00:00,10.7,long,is,,4003.0,4003.25,1,61,99250.0,-2.0357803824799507
2023-01-13 16:07:00+00:00,248.2,long,is,,3988.5,3993.5,1,61,99500.0,-1.7890191239975324
2023-01-13 17:09:00+00:00,-139.3,long,is,,3995.0,3992.25,1,61,99362.5,-1.9247378161628623
2023-01-13 18:11:00+00:00,360.7,long,is,,3992.75,4000.0,1,61,99725.0,-1.5669339913633558
2023-01-13 19:13:00+00:00,348.2,long,is,,4000.75,4007.75,1,61,100075.0,-1.2214682294879704
2023-01-13 20:15:00+00:00,185.7,long,is,,4007.25,4011.0,1,61,100262.5,-1.0363972856261567
