date,trade_return,direction,regime,exit_reason,entry_price,exit_price,quantity,bars_held,equity,drawdown
2024-01-01 23:52:00+00:00,-79.99999999998408,long,is,,71.975,71.89500000000001,1,28,99920.00000000001,0.0
2024-01-02 00:16:00+00:00,-90.00000000000341,short,is,,71.91499999999999,72.005,1,22,99830.00000000001,-0.09007205764611688
2024-01-02 00:21:00+00:00,25.000000000005684,short,is,,72.06,72.035,1,3,99855.00000000001,-0.06505204163330663
2024-01-02 00:51:00+00:00,-25.000000000005684,long,is,,72.005,71.97999999999999,1,26,99830.00000000001,-0.09007205764611688
2024-01-02 01:11:00+00:00,-554.9999999999926,short,is,,72.14,72.695,1,10,99275.00000000001,-0.6455164131305043
2024-01-02 01:30:00+00:00,44.999999999987494,long,is,,72.46000000000001,72.505,1,9,99320.00000000001,-0.6004803843074459
2024-01-02 02:01:00+00:00,80.0000000000125,short,is,,72.555,72.475,1,7,99400.00000000001,-0.5204163330664531
2024-01-02 02:17:00+00:00,50.00000000001137,short,is,,72.58500000000001,72.535,1,5,99450.00000000003,-0.470376301040818
2024-01-02 02:44:00+00:00,-110.00000000001364,short,is,,72.60499999999999,72.715,1,10,99340.00000000001,-0.5804643714971977
2024-01-02 03:02:00+00:00,45.000000000015916,long,is,,72.63,72.67500000000001,1,6,99385.00000000003,-0.5354283426741246
2024-01-02 03:42:00+00:00,40.00000000000625,short,is,,72.765,72.725,1,38,99425.00000000004,-0.4953963170536137
2024-01-02 04:08:00+00:00,30.000000000001137,long,is,,72.655,72.685,1,5,99455.00000000004,-0.4653722978382414
2024-01-02 04:36:00+00:00,0.0,long,is,,72.64500000000001,72.64500000000001,1,11,99455.00000000004,-0.4653722978382414
2024-01-02 05:20:00+00:00,-139.99999999998636,short,is,,72.685,72.82499999999999,1,40,99315.00000000006,-0.6054843875099641
2024-01-02 05:32:00+00:00,9.999999999990905,long,is,,72.805,72.815,1,9,99325.00000000004,-0.5954763811048547
2024-01-02 05:48:00+00:00,79.9999999999983,long,is,,72.705,72.785,1,6,99405.00000000004,-0.5154123298638619
2024-01-02 06:03:00+00:00,-45.000000000001705,short,is,,72.785,72.83,1,4,99360.00000000004,-0.5604483586869203
2024-01-02 06:21:00+00:00,30.000000000001137,short,is,,72.935,72.905,1,2,99390.00000000004,-0.5304243394715481
2024-01-02 06:35:00+00:00,10.000000000005116,short,is,,72.955,72.945,1,8,99400.00000000004,-0.520416333066424
2024-01-02 06:42:00+00:00,39.99999999999204,long,is,,72.905,72.945,1,3,99440.00000000004,-0.4803843074459276
2024-01-02 06:44:00+00:00,40.00000000000625,short,is,,72.985,72.945,1,1,99480.00000000004,-0.4403522818254312
2024-01-02 06:52:00+00:00,19.99999999999602,short,is,,72.985,72.965,1,6,99500.00000000004,-0.420336269015183
2024-01-02 07:17:00+00:00,-70.0000000000216,long,is,,72.92500000000001,72.85499999999999,1,15,99430.00000000001,-0.4903923138510808
2024-01-02 07:25:00+00:00,49.99999999999716,long,is,,72.795,72.845,1,4,99480.00000000001,-0.44035228182546027
2024-01-02 07:32:00+00:00,20.000000000010232,short,is,,72.875,72.85499999999999,1,4,99500.00000000003,-0.4203362690151975
2024-01-02 07:57:00+00:00,-90.00000000000341,long,is,,72.785,72.695,1,21,99410.00000000003,-0.5104083266613144
2024-01-02 08:07:00+00:00,-10.000000000005116,short,is,,72.725,72.735,1,6,99400.00000000001,-0.5204163330664531
2024-01-02 08:24:00+00:00,-60.000000000002274,long,is,,72.63499999999999,72.57499999999999,1,14,99340.00000000001,-0.5804643714971977
2024-01-02 08:32:00+00:00,99.99999999999432,long,is,,72.465,72.565,1,1,99440.00000000001,-0.4803843074459567
2024-01-02 09:01:00+00:00,-189.99999999999773,short,is,,72.655,72.845,1,26,99250.00000000001,-0.6705364291433146
2024-01-02 09:20:00+00:00,90.00000000000341,short,is,,72.92500000000001,72.83500000000001,1,9,99340.00000000001,-0.5804643714971977
2024-01-02 09:37:00+00:00,-20.000000000010232,short,is,,73.07499999999999,73.095,1,13,99320.00000000001,-0.6004803843074459
2024-01-02 09:50:00+00:00,109.99999999999943,long,is,,72.935,73.045,1,8,99430.0,-0.4903923138510954
2024-01-02 09:57:00+00:00,90.00000000000341,short,is,,73.155,73.065,1,2,99520.00000000001,-0.4003202562049639
2024-01-02 10:20:00+00:00,-70.00000000000739,short,is,,73.265,73.33500000000001,1,18,99450.0,-0.47037630104084716
2024-01-02 10:53:00+00:00,30.000000000001137,short,is,,73.435,73.405,1,10,99480.0,-0.44035228182547487
2024-01-02 11:04:00+00:00,19.99999999999602,short,is,,73.475,73.455,1,4,99500.0,-0.42033626901522664
2024-01-02 11:22:00+00:00,-119.99999999999034,long,is,,73.38499999999999,73.265,1,16,99380.00000000001,-0.5404323458767013
2024-01-02 11:42:00+00:00,-40.000000000020464,long,is,,73.17500000000001,73.13499999999999,1,11,99339.99999999999,-0.5804643714972268
2024-01-02 12:02:00+00:00,24.999999999991473,short,is,,73.22999999999999,73.205,1,5,99364.99999999999,-0.5554443554844165
2024-01-02 12:04:00+00:00,69.99999999999318,short,is,,73.285,73.215,1,1,99434.99999999997,-0.4853883106485624
2024-01-02 12:52:00+00:00,295.0000000000017,short,is,,73.36,73.065,1,42,99729.99999999997,-0.19015212169740156
2024-01-02 13:05:00+00:00,-79.99999999998408,short,is,,73.11500000000001,73.195,1,11,99649.99999999999,-0.27021617293837974
2024-01-02 13:16:00+00:00,135.00000000001933,long,is,,73.00999999999999,73.14500000000001,1,6,99785.00000000001,-0.13510808646917533
2024-01-02 13:27:00+00:00,129.99999999999545,short,is,,73.275,73.14500000000001,1,4,99915.0,-0.0050040032025766125
2024-01-02 13:37:00+00:00,49.99999999999716,short,is,,73.285,73.235,1,6,99965.0,0.0
2024-01-02 13:49:00+00:00,85.00000000000796,short,is,,73.4,73.315,1,5,100050.00000000001,0.0
2024-01-02 14:21:00+00:00,655.0000000000011,short,is,,73.42500000000001,72.77000000000001,1,23,100705.00000000001,0.0
2024-01-02 14:53:00+00:00,-875.0,long,is,,72.53,71.655,1,31,99830.00000000001,-0.8688744352316169
2024-01-02 14:59:00+00:00,180.00000000000682,long,is,,71.38499999999999,71.565,1,4,100010.00000000001,-0.6901345514125414
2024-01-02 15:10:00+00:00,219.99999999999886,short,is,,71.815,71.595,1,8,100230.00000000001,-0.47167469341144924
2024-01-02 15:19:00+00:00,160.0000000000108,long,is,,71.485,71.64500000000001,1,1,100390.00000000003,-0.3127947966833677
2024-01-02 15:25:00+00:00,119.99999999999034,short,is,,71.795,71.67500000000001,1,3,100510.00000000001,-0.19363487413733177
2024-01-02 15:38:00+00:00,129.99999999999545,short,is,,71.845,71.715,1,2,100640.00000000001,-0.06454495804577727
2024-01-02 15:46:00+00:00,90.00000000000341,short,is,,71.965,71.875,1,6,100730.00000000001,0.0
2024-01-02 16:01:00+00:00,70.0000000000216,long,is,,71.60499999999999,71.67500000000001,1,11,100800.00000000004,0.0
2024-01-02 16:45:00+00:00,-670.0000000000017,long,is,,71.28,70.61,1,34,100130.00000000004,-0.6646825396825394
2024-01-02 16:56:00+00:00,99.99999999999432,short,is,,70.715,70.61500000000001,1,10,100230.00000000003,-0.5654761904762047
2024-01-02 17:07:00+00:00,90.00000000000341,short,is,,70.86500000000001,70.775,1,7,100320.00000000003,-0.4761904761904905
2024-01-02 17:29:00+00:00,-34.99999999999659,long,is,,70.745,70.71000000000001,1,10,100285.00000000004,-0.5109126984126982
2024-01-02 17:37:00+00:00,90.00000000000341,short,is,,70.845,70.755,1,2,100375.00000000004,-0.4216269841269839
2024-01-02 18:01:00+00:00,-209.99999999997954,short,is,,70.89500000000001,71.10499999999999,1,18,100165.00000000006,-0.6299603174603028
2024-01-02 18:18:00+00:00,90.00000000000341,long,is,,71.025,71.11500000000001,1,5,100255.00000000007,-0.540674603174574
2024-01-02 18:22:00+00:00,70.00000000000739,long,is,,71.015,71.08500000000001,1,1,100325.00000000007,-0.47123015873012963
2024-01-02 18:33:00+00:00,9.999999999990905,long,is,,70.935,70.945,1,7,100335.00000000006,-0.4613095238095092
2024-01-02 18:52:00+00:00,-164.99999999999204,long,is,,70.66,70.495,1,14,100170.00000000007,-0.6249999999999709
2024-01-02 19:12:00+00:00,-129.99999999999545,long,is,,70.375,70.245,1,15,100040.00000000007,-0.7539682539682248
2024-01-02 19:17:00+00:00,159.9999999999966,short,is,,70.445,70.285,1,3,100200.00000000007,-0.5952380952380661
2024-01-02 19:50:00+00:00,0.0,short,is,,70.535,70.535,1,19,100200.00000000007,-0.5952380952380661
2024-01-02 20:03:00+00:00,40.00000000000625,long,is,,70.485,70.525,1,4,100240.00000000009,-0.5555555555555121
2024-01-02 20:12:00+00:00,60.000000000002274,short,is,,70.625,70.565,1,7,100300.00000000009,-0.4960317460317025
2024-01-02 20:30:00+00:00,30.000000000001137,short,is,,70.625,70.595,1,1,100330.00000000009,-0.4662698412697977
2024-01-02 20:54:00+00:00,-99.99999999999432,long,is,,70.535,70.435,1,21,100230.00000000009,-0.565476190476147
2024-01-02 21:16:00+00:00,79.9999999999983,long,is,,70.405,70.485,1,16,100310.00000000009,-0.4861111111110676
2024-01-02 21:22:00+00:00,30.000000000001137,short,is,,70.545,70.515,1,4,100340.00000000009,-0.4563492063491628
2024-01-02 21:35:00+00:00,-10.000000000005116,short,is,,70.545,70.555,1,8,100330.00000000009,-0.4662698412697977
2024-01-02 21:56:00+00:00,25.000000000005684,long,is,,70.525,70.55000000000001,1,2,100355.00000000009,-0.4414682539682105
2024-01-02 23:02:00+00:00,34.99999999999659,long,is,,70.49000000000001,70.525,1,13,100390.00000000009,-0.4067460317459882
2024-01-02 23:32:00+00:00,-10.000000000005116,long,is,,70.485,70.475,1,12,100380.00000000009,-0.4166666666666232
2024-01-02 23:50:00+00:00,20.000000000010232,long,is,,70.445,70.465,1,13,100400.00000000009,-0.39682539682535334
2024-01-03 00:11:00+00:00,30.000000000001137,long,is,,70.455,70.485,1,4,100430.00000000009,-0.3670634920634486
2024-01-03 00:23:00+00:00,14.999999999986358,long,is,,70.46000000000001,70.475,1,3,100445.00000000007,-0.3521825396825107
2024-01-03 00:47:00+00:00,-19.99999999999602,short,is,,70.495,70.515,1,20,100425.00000000009,-0.37202380952376607
