date,trade_return,direction,regime,exit_reason,entry_price,exit_price,quantity,bars_held,equity,drawdown
2023-04-26 03:40:00+00:00,-12.5,short,is,,4113.25,4113.5,1,2,93837.5,-10.588375416865174
2023-04-26 03:46:00+00:00,0.0,short,is,,4113.0,4113.0,1,5,93837.5,-10.588375416865174
2023-04-26 03:48:00+00:00,-12.5,short,is,,4113.0,4113.25,1,1,93825.0,-10.600285850404955
2023-04-26 03:50:00+00:00,-37.5,long,is,,4113.5,4112.75,1,1,93787.5,-10.636017151024298
2023-04-26 03:52:00+00:00,0.0,short,is,,4113.25,4113.25,1,1,93787.5,-10.636017151024298
2023-04-26 04:18:00+00:00,200.0,short,is,,4113.25,4109.25,1,25,93987.5,-10.445450214387805
2023-04-26 04:25:00+00:00,-25.0,short,is,,4109.0,4109.5,1,6,93962.5,-10.469271081467365
2023-04-26 04:27:00+00:00,0.0,short,is,,4109.75,4109.75,1,1,93962.5,-10.469271081467365
2023-04-26 04:29:00+00:00,0.0,short,is,,4109.5,4109.5,1,1,93962.5,-10.469271081467365
2023-04-26 04:31:00+00:00,-12.5,short,is,,4109.5,4109.75,1,1,93950.0,-10.481181515007146
2023-04-26 04:33:00+00:00,-25.0,short,is,,4109.75,4110.25,1,1,93925.0,-10.505002382086708
2023-04-26 04:35:00+00:00,-12.5,short,is,,4110.5,4110.75,1,1,93912.5,-10.516912815626489
2023-04-26 04:37:00+00:00,12.5,short,is,,4111.0,4110.75,1,1,93925.0,-10.505002382086708
2023-04-26 04:39:00+00:00,25.0,short,is,,4110.75,4110.25,1,1,93950.0,-10.481181515007146
2023-04-26 04:41:00+00:00,0.0,short,is,,4110.0,4110.0,1,1,93950.0,-10.481181515007146
2023-04-26 04:43:00+00:00,-12.5,short,is,,4110.0,4110.25,1,1,93937.5,-10.493091948546928
2023-04-26 04:47:00+00:00,-25.0,short,is,,4110.0,4110.5,1,3,93912.5,-10.516912815626489
2023-04-26 04:50:00+00:00,-12.5,short,is,,4110.25,4110.5,1,2,93900.0,-10.528823249166269
2023-04-26 04:52:00+00:00,-12.5,short,is,,4110.5,4110.75,1,1,93887.5,-10.540733682706051
2023-04-26 04:54:00+00:00,-12.5,short,is,,4110.5,4110.75,1,1,93875.0,-10.552644116245832
2023-04-26 04:56:00+00:00,0.0,short,is,,4110.5,4110.5,1,1,93875.0,-10.552644116245832
2023-04-26 04:58:00+00:00,-12.5,short,is,,4110.5,4110.75,1,1,93862.5,-10.564554549785612
2023-04-26 05:00:00+00:00,0.0,short,is,,4110.75,4110.75,1,1,93862.5,-10.564554549785612
2023-04-26 05:02:00+00:00,-12.5,short,is,,4110.5,4110.75,1,1,93850.0,-10.576464983325392
2023-04-26 05:17:00+00:00,12.5,long,is,,4110.75,4111.0,1,14,93862.5,-10.564554549785612
2023-04-26 05:24:00+00:00,-50.0,short,is,,4110.5,4111.5,1,6,93812.5,-10.612196283944735
2023-04-26 06:04:00+00:00,112.5,long,is,,4111.25,4113.5,1,39,93925.0,-10.505002382086708
2023-04-26 06:06:00+00:00,12.5,long,is,,4113.0,4113.25,1,1,93937.5,-10.493091948546928
2023-04-26 06:08:00+00:00,-12.5,long,is,,4112.5,4112.25,1,1,93925.0,-10.505002382086708
2023-04-26 06:10:00+00:00,12.5,long,is,,4112.5,4112.75,1,1,93937.5,-10.493091948546928
2023-04-26 06:12:00+00:00,-25.0,long,is,,4113.5,4113.0,1,1,93912.5,-10.516912815626489
2023-04-26 06:14:00+00:00,-12.5,long,is,,4113.5,4113.25,1,1,93900.0,-10.528823249166269
2023-04-26 06:16:00+00:00,-12.5,long,is,,4113.0,4112.75,1,1,93887.5,-10.540733682706051
2023-04-26 06:18:00+00:00,-62.5,long,is,,4113.0,4111.75,1,1,93825.0,-10.600285850404955
2023-04-26 06:32:00+00:00,-25.0,short,is,,4111.25,4111.75,1,13,93800.0,-10.624106717484516
2023-04-26 06:34:00+00:00,-37.5,short,is,,4111.5,4112.25,1,1,93762.5,-10.659838018103859
2023-04-26 06:45:00+00:00,-37.5,long,is,,4112.75,4112.0,1,10,93725.0,-10.695569318723201
2023-04-26 06:55:00+00:00,-25.0,short,is,,4112.25,4112.75,1,9,93700.0,-10.719390185802762
2023-04-26 06:58:00+00:00,-37.5,long,is,,4112.75,4112.0,1,2,93662.5,-10.755121486422107
2023-04-26 07:00:00+00:00,-25.0,short,is,,4112.25,4112.75,1,1,93637.5,-10.778942353501668
2023-04-26 07:02:00+00:00,-37.5,long,is,,4112.5,4111.75,1,1,93600.0,-10.814673654121009
2023-04-26 07:06:00+00:00,-75.0,short,is,,4111.25,4112.75,1,3,93525.0,-10.886136255359695
2023-04-26 07:08:00+00:00,-12.5,short,is,,4112.25,4112.5,1,1,93512.5,-10.898046688899477
2023-04-26 07:13:00+00:00,-62.5,long,is,,4112.75,4111.5,1,4,93450.0,-10.95759885659838
2023-04-26 07:37:00+00:00,75.0,short,is,,4110.75,4109.25,1,23,93525.0,-10.886136255359695
2023-04-26 07:57:00+00:00,200.0,short,is,,4108.0,4104.0,1,19,93725.0,-10.695569318723201
2023-04-26 07:59:00+00:00,-37.5,short,is,,4104.75,4105.5,1,1,93687.5,-10.731300619342544
2023-04-26 08:01:00+00:00,12.5,short,is,,4106.25,4106.0,1,1,93700.0,-10.719390185802762
2023-04-26 08:03:00+00:00,87.5,short,is,,4107.0,4105.25,1,1,93787.5,-10.636017151024298
2023-04-26 08:05:00+00:00,12.5,short,is,,4104.25,4104.0,1,1,93800.0,-10.624106717484516
2023-04-26 08:19:00+00:00,-12.5,short,is,,4103.25,4103.5,1,13,93787.5,-10.636017151024298
2023-04-26 08:21:00+00:00,62.5,short,is,,4106.0,4104.75,1,1,93850.0,-10.576464983325392
2023-04-26 08:23:00+00:00,-12.5,short,is,,4103.75,4104.0,1,1,93837.5,-10.588375416865174
2023-04-26 08:25:00+00:00,-125.0,short,is,,4104.0,4106.5,1,1,93712.5,-10.707479752262984
2023-04-26 08:45:00+00:00,62.5,long,is,,4107.75,4109.0,1,19,93775.0,-10.647927584564078
2023-04-26 08:47:00+00:00,0.0,long,is,,4109.0,4109.0,1,1,93775.0,-10.647927584564078
2023-04-26 08:55:00+00:00,-12.5,long,is,,4109.5,4109.25,1,7,93762.5,-10.659838018103859
2023-04-26 09:01:00+00:00,-25.0,long,is,,4110.25,4109.75,1,5,93737.5,-10.683658885183421
2023-04-26 09:07:00+00:00,-25.0,long,is,,4110.25,4109.75,1,5,93712.5,-10.707479752262984
2023-04-26 09:09:00+00:00,-37.5,long,is,,4109.75,4109.0,1,1,93675.0,-10.743211052882325
2023-04-26 09:11:00+00:00,-12.5,long,is,,4110.25,4110.0,1,1,93662.5,-10.755121486422107
2023-04-26 09:15:00+00:00,-12.5,long,is,,4110.5,4110.25,1,3,93650.0,-10.767031919961886
2023-04-26 09:17:00+00:00,-12.5,long,is,,4109.5,4109.25,1,1,93637.5,-10.778942353501668
2023-04-26 09:19:00+00:00,37.5,long,is,,4109.75,4110.5,1,1,93675.0,-10.743211052882325
2023-04-26 09:22:00+00:00,-37.5,long,is,,4110.75,4110.0,1,2,93637.5,-10.778942353501668
2023-04-26 09:26:00+00:00,-25.0,long,is,,4110.75,4110.25,1,3,93612.5,-10.80276322058123
2023-04-26 09:28:00+00:00,-100.0,long,is,,4110.0,4108.0,1,1,93512.5,-10.898046688899477
2023-04-26 09:30:00+00:00,37.5,long,is,,4107.5,4108.25,1,1,93550.0,-10.862315388280134
2023-04-26 09:32:00+00:00,100.0,long,is,,4108.0,4110.0,1,1,93650.0,-10.767031919961886
2023-04-26 09:34:00+00:00,-75.0,long,is,,4109.5,4108.0,1,1,93575.0,-10.838494521200571
2023-04-26 09:36:00+00:00,25.0,long,is,,4108.25,4108.75,1,1,93600.0,-10.814673654121009
2023-04-26 09:38:00+00:00,12.5,long,is,,4108.75,4109.0,1,1,93612.5,-10.80276322058123
2023-04-26 09:40:00+00:00,-25.0,long,is,,4109.25,4108.75,1,1,93587.5,-10.826584087660791
2023-04-26 09:50:00+00:00,-62.5,long,is,,4109.75,4108.5,1,9,93525.0,-10.886136255359695
2023-04-26 10:05:00+00:00,-50.0,short,is,,4106.5,4107.5,1,14,93475.0,-10.933777989518818
2023-04-26 10:07:00+00:00,-25.0,short,is,,4107.25,4107.75,1,1,93450.0,-10.95759885659838
2023-04-26 10:14:00+00:00,-162.5,long,is,,4109.25,4106.0,1,6,93287.5,-11.112434492615531
2023-04-26 10:22:00+00:00,-62.5,short,is,,4104.75,4106.0,1,7,93225.0,-11.171986660314435
2023-04-26 10:29:00+00:00,0.0,short,is,,4105.5,4105.5,1,6,93225.0,-11.171986660314435
2023-04-26 10:31:00+00:00,25.0,short,is,,4105.5,4105.0,1,1,93250.0,-11.148165793234874
2023-04-26 10:45:00+00:00,100.0,short,is,,4104.75,4102.75,1,13,93350.0,-11.052882324916627
2023-04-26 10:47:00+00:00,12.5,short,is,,4103.5,4103.25,1,1,93362.5,-11.040971891376847
2023-04-26 10:49:00+00:00,-12.5,short,is,,4103.25,4103.5,1,1,93350.0,-11.052882324916627
2023-04-26 10:51:00+00:00,-25.0,short,is,,4103.75,4104.25,1,1,93325.0,-11.076703191996188
2023-04-26 10:53:00+00:00,50.0,short,is,,4103.5,4102.5,1,1,93375.0,-11.029061457837065
2023-04-26 11:21:00+00:00,337.5,short,is,,4102.25,4095.5,1,27,93712.5,-10.707479752262984
2023-04-26 11:25:00+00:00,-12.5,short,is,,4093.5,4093.75,1,3,93700.0,-10.719390185802762
2023-04-26 11:27:00+00:00,0.0,short,is,,4095.5,4095.5,1,1,93700.0,-10.719390185802762
2023-04-26 11:29:00+00:00,62.5,short,is,,4095.0,4093.75,1,1,93762.5,-10.659838018103859
2023-04-26 11:32:00+00:00,-112.5,short,is,,4093.0,4095.25,1,2,93650.0,-10.767031919961886
2023-04-26 11:36:00+00:00,25.0,short,is,,4095.0,4094.5,1,3,93675.0,-10.743211052882325
2023-04-26 11:40:00+00:00,-25.0,short,is,,4094.75,4095.25,1,3,93650.0,-10.767031919961886
2023-04-26 11:42:00+00:00,-12.5,short,is,,4096.0,4096.25,1,1,93637.5,-10.778942353501668
2023-04-26 11:44:00+00:00,-262.5,short,is,,4096.25,4101.5,1,1,93375.0,-11.029061457837065
2023-04-26 11:50:00+00:00,-312.5,long,is,,4103.0,4096.75,1,5,93062.5,-11.326822296331587
2023-04-26 11:52:00+00:00,-12.5,short,is,,4096.75,4097.0,1,1,93050.0,-11.338732729871367
2023-04-26 12:02:00+00:00,-50.0,short,is,,4097.5,4098.5,1,9,93000.0,-11.38637446403049
2023-04-26 12:08:00+00:00,25.0,short,is,,4097.25,4096.75,1,5,93025.0,-11.36255359695093
2023-04-26 12:10:00+00:00,-12.5,short,is,,4096.5,4096.75,1,1,93012.5,-11.37446403049071
2023-04-26 12:31:00+00:00,100.0,long,is,,4097.5,4099.5,1,20,93112.5,-11.279180562172462
2023-04-26 12:54:00+00:00,200.0,long,is,,4100.25,4104.25,1,22,93312.5,-11.08861362553597
2023-04-26 12:57:00+00:00,12.5,long,is,,4104.25,4104.5,1,2,93325.0,-11.076703191996188
2023-04-26 12:59:00+00:00,-50.0,long,is,,4105.5,4104.5,1,1,93275.0,-11.124344926155311
2023-04-26 13:05:00+00:00,-50.0,long,is,,4105.25,4104.25,1,5,93225.0,-11.171986660314435
2023-04-26 13:07:00+00:00,-25.0,long,is,,4104.5,4104.0,1,1,93200.0,-11.195807527393997
2023-04-26 13:09:00+00:00,37.5,long,is,,4104.0,4104.75,1,1,93237.5,-11.160076226774654
2023-04-26 13:11:00+00:00,-25.0,long,is,,4104.5,4104.0,1,1,93212.5,-11.183897093854215
2023-04-26 13:13:00+00:00,75.0,long,is,,4103.0,4104.5,1,1,93287.5,-11.112434492615531
2023-04-26 13:23:00+00:00,-250.0,long,is,,4105.0,4100.0,1,9,93037.5,-11.350643163411148
2023-04-26 13:38:00+00:00,-150.0,short,is,,4098.5,4101.5,1,14,92887.5,-11.493568365888517
2023-04-26 13:40:00+00:00,-125.0,short,is,,4099.75,4102.25,1,1,92762.5,-11.612672701286327
2023-04-26 13:49:00+00:00,-37.5,short,is,,4099.0,4099.75,1,8,92725.0,-11.64840400190567
2023-04-26 13:51:00+00:00,-87.5,short,is,,4098.5,4100.25,1,1,92637.5,-11.731777036684136
2023-04-26 13:53:00+00:00,-25.0,short,is,,4100.5,4101.0,1,1,92612.5,-11.755597903763697
2023-04-26 13:59:00+00:00,25.0,short,is,,4100.0,4099.5,1,5,92637.5,-11.731777036684136
2023-04-26 14:01:00+00:00,87.5,short,is,,4100.5,4098.75,1,1,92725.0,-11.64840400190567
2023-04-26 14:03:00+00:00,-125.0,short,is,,4097.5,4100.0,1,1,92600.0,-11.767508337303479
2023-04-26 14:06:00+00:00,-75.0,short,is,,4098.5,4100.0,1,2,92525.0,-11.838970938542163
2023-04-26 14:32:00+00:00,675.0,short,is,,4100.75,4087.25,1,25,93200.0,-11.195807527393997
2023-04-26 14:34:00+00:00,50.0,short,is,,4090.0,4089.0,1,1,93250.0,-11.148165793234874
2023-04-26 14:36:00+00:00,-37.5,short,is,,4089.5,4090.25,1,1,93212.5,-11.183897093854215
2023-04-26 14:38:00+00:00,0.0,short,is,,4090.75,4090.75,1,1,93212.5,-11.183897093854215
2023-04-26 14:40:00+00:00,-37.5,short,is,,4089.75,4090.5,1,1,93175.0,-11.21962839447356
2023-04-26 14:42:00+00:00,12.5,short,is,,4089.25,4089.0,1,1,93187.5,-11.207717960933778
2023-04-26 14:44:00+00:00,-12.5,short,is,,4089.5,4089.75,1,1,93175.0,-11.21962839447356
2023-04-26 14:46:00+00:00,-75.0,short,is,,4089.75,4091.25,1,1,93100.0,-11.291090995712244
2023-04-26 14:48:00+00:00,62.5,short,is,,4090.75,4089.5,1,1,93162.5,-11.231538828013338
2023-04-26 14:50:00+00:00,-50.0,short,is,,4090.25,4091.25,1,1,93112.5,-11.279180562172462
2023-04-26 14:52:00+00:00,-112.5,short,is,,4089.5,4091.75,1,1,93000.0,-11.38637446403049
2023-04-26 14:54:00+00:00,62.5,short,is,,4092.75,4091.5,1,1,93062.5,-11.326822296331587
2023-04-26 14:56:00+00:00,-37.5,short,is,,4091.75,4092.5,1,1,93025.0,-11.36255359695093
2023-04-26 14:58:00+00:00,25.0,short,is,,4093.5,4093.0,1,1,93050.0,-11.338732729871367
2023-04-26 15:00:00+00:00,25.0,short,is,,4094.25,4093.75,1,1,93075.0,-11.314911862791806
2023-04-26 15:02:00+00:00,-62.5,short,is,,4094.0,4095.25,1,1,93012.5,-11.37446403049071
2023-04-26 15:26:00+00:00,250.0,long,is,,4097.5,4102.5,1,23,93262.5,-11.136255359695092
2023-04-26 15:28:00+00:00,0.0,long,is,,4102.0,4102.0,1,1,93262.5,-11.136255359695092
2023-04-26 15:30:00+00:00,0.0,long,is,,4103.0,4103.0,1,1,93262.5,-11.136255359695092
2023-04-26 15:32:00+00:00,-87.5,long,is,,4104.25,4102.5,1,1,93175.0,-11.21962839447356
2023-04-26 15:36:00+00:00,-50.0,long,is,,4104.5,4103.5,1,3,93125.0,-11.267270128632683
2023-04-26 15:38:00+00:00,0.0,long,is,,4100.5,4100.5,1,1,93125.0,-11.267270128632683
2023-04-26 15:40:00+00:00,100.0,long,is,,4100.25,4102.25,1,1,93225.0,-11.171986660314435
2023-04-26 15:58:00+00:00,12.5,long,is,,4103.5,4103.75,1,17,93237.5,-11.160076226774654
2023-04-26 16:17:00+00:00,87.5,long,is,,4104.5,4106.25,1,18,93325.0,-11.076703191996188
2023-04-26 16:19:00+00:00,12.5,long,is,,4106.25,4106.5,1,1,93337.5,-11.064792758456408
2023-04-26 16:21:00+00:00,-75.0,long,is,,4104.25,4102.75,1,1,93262.5,-11.136255359695092
2023-04-26 16:23:00+00:00,-75.0,long,is,,4103.75,4102.25,1,1,93187.5,-11.207717960933778
2023-04-26 16:25:00+00:00,25.0,long,is,,4103.0,4103.5,1,1,93212.5,-11.183897093854215
2023-04-26 16:27:00+00:00,-62.5,long,is,,4104.5,4103.25,1,1,93150.0,-11.24344926155312
2023-04-26 16:29:00+00:00,-37.5,long,is,,4103.75,4103.0,1,1,93112.5,-11.279180562172462
2023-04-26 16:31:00+00:00,-50.0,long,is,,4102.75,4101.75,1,1,93062.5,-11.326822296331587
2023-04-26 16:54:00+00:00,162.5,short,is,,4102.5,4099.25,1,22,93225.0,-11.171986660314435
2023-04-26 17:01:00+00:00,-62.5,short,is,,4098.5,4099.75,1,6,93162.5,-11.231538828013338
2023-04-26 17:03:00+00:00,25.0,short,is,,4099.5,4099.0,1,1,93187.5,-11.207717960933778
2023-04-26 17:05:00+00:00,25.0,short,is,,4100.5,4100.0,1,1,93212.5,-11.183897093854215
2023-04-26 17:35:00+00:00,100.0,short,is,,4097.25,4095.25,1,29,93312.5,-11.08861362553597
2023-04-26 17:37:00+00:00,25.0,short,is,,4095.25,4094.75,1,1,93337.5,-11.064792758456408
2023-04-26 17:39:00+00:00,25.0,short,is,,4094.75,4094.25,1,1,93362.5,-11.040971891376847
2023-04-26 18:24:00+00:00,575.0,short,is,,4093.25,4081.75,1,44,93937.5,-10.493091948546928
2023-04-26 18:26:00+00:00,-50.0,short,is,,4081.75,4082.75,1,1,93887.5,-10.540733682706051
2023-04-26 18:28:00+00:00,12.5,short,is,,4083.75,4083.5,1,1,93900.0,-10.528823249166269
2023-04-26 18:30:00+00:00,-25.0,short,is,,4083.5,4084.0,1,1,93875.0,-10.552644116245832
2023-04-26 18:32:00+00:00,25.0,short,is,,4083.5,4083.0,1,1,93900.0,-10.528823249166269
2023-04-26 18:34:00+00:00,-25.0,short,is,,4081.25,4081.75,1,1,93875.0,-10.552644116245832
2023-04-26 19:00:00+00:00,287.5,short,is,,4080.25,4074.5,1,25,94162.5,-10.278704144830872
2023-04-26 19:06:00+00:00,-37.5,short,is,,4072.75,4073.5,1,5,94125.0,-10.314435445450213
2023-04-26 19:10:00+00:00,-12.5,short,is,,4073.25,4073.5,1,3,94112.5,-10.326345878989995
2023-04-26 19:12:00+00:00,-125.0,short,is,,4074.75,4077.25,1,1,93987.5,-10.445450214387805
2023-04-26 19:14:00+00:00,50.0,short,is,,4077.25,4076.25,1,1,94037.5,-10.397808480228681
2023-04-26 19:16:00+00:00,112.5,short,is,,4076.0,4073.75,1,1,94150.0,-10.290614578370652
2023-04-26 19:27:00+00:00,-25.0,short,is,,4073.25,4073.75,1,10,94125.0,-10.314435445450213
2023-04-26 19:30:00+00:00,-37.5,short,is,,4073.25,4074.0,1,2,94087.5,-10.350166746069558
2023-04-26 19:32:00+00:00,12.5,short,is,,4074.5,4074.25,1,1,94100.0,-10.338256312529776
2023-04-26 19:46:00+00:00,12.5,short,is,,4072.5,4072.25,1,13,94112.5,-10.326345878989995
2023-04-26 19:49:00+00:00,-62.5,short,is,,4070.75,4072.0,1,2,94050.0,-10.385898046688899
2023-04-26 19:51:00+00:00,37.5,short,is,,4072.25,4071.5,1,1,94087.5,-10.350166746069558
2023-04-26 19:53:00+00:00,-87.5,short,is,,4070.0,4071.75,1,1,94000.0,-10.433539780848022
2023-04-26 19:55:00+00:00,-62.5,short,is,,4073.0,4074.25,1,1,93937.5,-10.493091948546928
2023-04-26 20:53:00+00:00,362.5,long,is,,4078.0,4085.25,1,57,94300.0,-10.147689375893282
2023-04-26 20:55:00+00:00,-12.5,long,is,,4084.75,4084.5,1,1,94287.5,-10.159599809433063
