date,trade_return,direction,regime,exit_reason,entry_price,exit_price,quantity,bars_held,equity,drawdown
2023-01-05 19:08:00+00:00,398.2,short,is,,10893.0,10873.0,1,61,112630.0,0.0
2023-01-05 19:19:00+00:00,48.2,short,is,,10876.25,10873.75,1,10,112680.0,0.0
2023-01-05 19:36:00+00:00,38.2,short,is,,10869.25,10867.25,1,16,112720.0,0.0
2023-01-05 20:27:00+00:00,1263.2,short,is,,10896.25,10833.0,1,61,113985.0,0.0
2023-01-05 20:59:00+00:00,93.2,short,is,,10826.5,10821.75,1,18,114080.0,0.0
2023-01-06 14:37:00+00:00,288.2,long,is,,10886.75,10901.25,1,8,114370.0,0.0
2023-01-06 14:50:00+00:00,683.2,short,is,,10831.0,10796.75,1,22,115055.0,0.0
2023-01-06 14:59:00+00:00,-636.8,long,is,,10846.25,10814.5,1,6,114420.0,-0.5519099561079484
2023-01-06 15:01:00+00:00,-496.8,short,is,,10814.5,10839.25,1,3,113925.0,-0.9821389770109947
2023-01-06 15:22:00+00:00,1178.2,long,is,,10851.25,10910.25,1,40,115105.0,0.0
2023-01-06 15:44:00+00:00,878.2,long,is,,10910.0,10954.0,1,26,115985.0,0.0
2023-01-06 16:11:00+00:00,1073.2,long,is,,10955.25,11009.0,1,44,117060.0,0.0
2023-01-06 16:27:00+00:00,-31.8,long,is,,10987.0,10985.5,1,12,117030.0,-0.025627883136852894
2023-01-06 16:44:00+00:00,-56.8,long,is,,10992.25,10989.5,1,20,116975.0,-0.07261233555441654
2023-01-06 16:58:00+00:00,678.2,long,is,,10999.25,11033.25,1,20,117655.0,0.0
2023-01-06 17:23:00+00:00,-96.8,long,is,,11031.0,11026.25,1,4,117560.0,-0.08074454974289236
2023-01-06 18:16:00+00:00,358.2,long,is,,11013.5,11031.5,1,61,117920.0,0.0
2023-01-06 18:58:00+00:00,588.2,long,is,,11041.75,11071.25,1,61,118510.0,0.0
2023-01-06 19:27:00+00:00,903.2,long,is,,11072.75,11118.0,1,54,119415.0,0.0
2023-01-06 20:11:00+00:00,658.2,long,is,,11124.0,11157.0,1,40,120075.0,0.0
2023-01-06 20:20:00+00:00,-276.8,long,is,,11163.25,11149.5,1,8,119800.0,-0.22902352696231523
2023-01-06 20:49:00+00:00,-71.8,long,is,,11143.25,11139.75,1,36,119730.0,-0.28732042473454095
2023-01-09 14:36:00+00:00,293.2,long,is,,11200.0,11214.75,1,12,120025.0,-0.041640641265875494
2023-01-09 15:08:00+00:00,1738.2,long,is,,11222.25,11309.25,1,54,121765.0,0.0
2023-01-09 15:57:00+00:00,1188.2,long,is,,11294.25,11353.75,1,61,122955.0,0.0
2023-01-09 16:20:00+00:00,353.2,long,is,,11349.5,11367.25,1,32,123310.0,0.0
2023-01-09 17:18:00+00:00,-71.8,long,is,,11365.0,11361.5,1,48,123240.0,-0.05676749655340199
2023-01-09 17:35:00+00:00,8.2,long,is,,11360.5,11361.0,1,22,123250.0,-0.04865785418863028
2023-01-09 18:06:00+00:00,213.2,long,is,,11339.25,11350.0,1,36,123465.0,0.0
2023-01-09 18:34:00+00:00,-11.8,long,is,,11347.5,11347.0,1,36,123455.0,-0.008099461385817843
2023-01-09 19:05:00+00:00,268.2,long,is,,11282.75,11296.25,1,10,123725.0,0.0
2023-01-09 19:33:00+00:00,113.2,long,is,,11292.75,11298.5,1,46,123840.0,0.0
2023-01-09 20:25:00+00:00,58.2,long,is,,11219.0,11222.0,1,12,123900.0,0.0
2023-01-09 20:46:00+00:00,108.2,long,is,,11209.0,11214.5,1,4,124010.0,0.0
2023-01-10 14:30:00+00:00,-906.8,long,is,,11187.75,11142.5,1,1980,123105.0,-0.7297798564631885
2023-01-10 14:39:00+00:00,713.2,long,is,,11182.25,11218.0,1,14,123820.0,-0.15321345052818322
2023-01-10 14:51:00+00:00,-531.8,short,is,,11152.75,11179.25,1,8,123290.0,-0.5805983388436416
2023-01-10 15:00:00+00:00,583.2,long,is,,11181.5,11210.75,1,17,123875.0,-0.10886218853318282
2023-01-10 15:20:00+00:00,788.2,long,is,,11208.5,11248.0,1,30,124665.0,0.0
2023-01-10 15:38:00+00:00,123.2,short,is,,11163.75,11157.5,1,12,124790.0,0.0
2023-01-10 15:49:00+00:00,53.2,short,is,,11156.75,11154.0,1,12,124845.0,0.0
2023-01-10 16:01:00+00:00,473.2,long,is,,11184.0,11207.75,1,18,125320.0,0.0
2023-01-10 16:28:00+00:00,-106.8,long,is,,11208.5,11203.25,1,26,125215.0,-0.08378550909671241
2023-01-10 17:00:00+00:00,-21.8,long,is,,11192.25,11191.25,1,8,125195.0,-0.09974465368656239
2023-01-10 17:05:00+00:00,-191.8,short,is,,11158.5,11168.0,1,8,125005.0,-0.25135652729013724
2023-01-10 17:17:00+00:00,453.2,long,is,,11176.5,11199.25,1,18,125460.0,0.0
2023-01-10 17:44:00+00:00,288.2,long,is,,11209.0,11223.5,1,10,125750.0,0.0
2023-01-10 18:14:00+00:00,8.2,long,is,,11233.25,11233.75,1,14,125760.0,0.0
2023-01-10 18:55:00+00:00,113.2,long,is,,11226.0,11231.75,1,60,125875.0,0.0
2023-01-10 19:25:00+00:00,413.2,long,is,,11238.75,11259.5,1,52,126290.0,0.0
2023-01-10 20:46:00+00:00,223.2,long,is,,11238.0,11249.25,1,61,126515.0,0.0
2023-01-11 14:30:00+00:00,1303.2,long,is,,11258.25,11323.5,1,1990,127820.0,0.0
2023-01-11 14:32:00+00:00,-531.8,long,is,,11339.0,11312.5,1,3,127290.0,-0.41464559536848694
2023-01-11 14:53:00+00:00,468.2,long,is,,11322.5,11346.0,1,34,127760.0,-0.04694101079643248
2023-01-11 15:32:00+00:00,633.2,long,is,,11334.5,11366.25,1,54,128395.0,0.0
2023-01-11 15:50:00+00:00,-21.8,long,is,,11353.0,11352.0,1,4,128375.0,-0.015576930565832002
2023-01-11 16:38:00+00:00,613.2,long,is,,11334.0,11364.75,1,61,128990.0,0.0
2023-01-11 17:19:00+00:00,688.2,long,is,,11375.25,11409.75,1,61,129680.0,0.0
2023-01-11 17:27:00+00:00,28.2,long,is,,11402.75,11404.25,1,12,129710.0,0.0
2023-01-11 18:16:00+00:00,213.2,long,is,,11406.5,11417.25,1,28,129925.0,0.0
2023-01-11 18:54:00+00:00,-161.8,long,is,,11412.5,11404.5,1,52,129765.0,-0.12314796998268232
